time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
1250,0,1,3613.34,2.9,186,37.536782,-122.260945,0.1,,2
1251,0,1,3616.35,2.9,186,37.536755,-122.260947,0.1,,4
1252,0,1,3619.5,2.9,186,37.536729,-122.260949,0.1,,2
1253,0,1,3622.43,2.9,186,37.536702,-122.260951,0.0,,3
1254,0,1,3625.29,2.9,186,37.536675,-122.260953,0.0,,3
1255,0,1,3628.46,2.9,186,37.536648,-122.260954,0.0,,2
1256,0,1,3631.54,2.9,187,37.53662,-122.260956,0.0,,3
1257,0,1,3634.27,2.9,187,37.536593,-122.260957,-0.1,,3
1258,0,1,3637.43,2.9,187,37.536566,-122.260958,-0.1,,3
1259,0,1,3640.71,2.9,187,37.536539,-122.260959,-0.1,,2
1260,0,1,3643.27,2.9,187,37.536512,-122.260959,-0.1,,3
1261,0,1,3646.47,2.9,187,37.536485,-122.260959,-0.2,,3
1262,0,1,3649.83,2.9,188,37.536457,-122.260959,-0.2,,3
1263,0,1,3652.34,2.9,188,37.53643,-122.260958,-0.2,,5
1264,0,1,3655.59,2.9,188,37.536403,-122.260958,-0.2,,5
1265,0,1,3658.91,2.9,188,37.536375,-122.260957,-0.2,,3
1266,0,1,3661.36,2.91,188,37.536347,-122.260956,-0.3,,3
1267,0,1,3664.69,2.91,188,37.536319,-122.260955,-0.3,,3
1268,0,1,3667.93,2.91,188,37.536291,-122.260954,-0.3,,3
1269,0,1,3670.55,2.91,189,37.536263,-122.260953,-0.3,,2
1270,0,1,3673.8,2.91,189,37.536235,-122.260951,-0.4,,3
1271,0,1,3677.04,2.91,189,37.536208,-122.260949,-0.4,,6
1272,0,1,3679.88,2.91,189,37.53618,-122.260947,-0.4,,6
1273,0,1,3682.83,2.91,189,37.536153,-122.260945,-0.5,,3
1274,0,1,3685.92,2.91,189,37.536127,-122.260942,-0.5,,3
1275,0,1,3689.04,2.91,189,37.536101,-122.260939,-0.5,,3
1276,0,1,3692.16,2.91,190,37.536075,-122.260935,-0.5,,2
1277,0,1,3695.4,2.91,190,37.536049,-122.260929,-0.6,,3
1278,0,1,3697.8,2.91,190,37.536023,-122.260921,-0.6,,3
1279,0,1,3701.0,2.91,190,37.535997,-122.260912,-0.7,,3
1280,0,1,3704.12,2.91,190,37.535972,-122.260901,-0.7,,3
1281,0,1,3706.58,2.91,190,37.535948,-122.260889,-0.7,,2
1282,0,1,3709.69,2.91,190,37.535924,-122.260877,-0.8,,3
1283,0,1,3712.6,2.91,191,37.535901,-122.260867,-0.8,,3
1284,0,1,3715.36,2.91,191,37.535876,-122.26086,-0.9,,3
1285,0,1,3718.34,2.91,191,37.535849,-122.260858,-0.9,,3
1286,0,1,3721.69,2.91,191,37.535821,-122.260857,-1.0,,3
1287,0,1,3723.98,2.91,191,37.535793,-122.260857,-1.0,,2
1288,0,1,3727.18,2.91,191,37.535766,-122.260855,-1.0,,3
1289,0,1,3730.22,2.91,192,37.535739,-122.260852,-1.1,,3
1290,0,1,3732.95,2.91,192,37.535712,-122.260847,-1.1,,2
1291,0,1,3736.14,2.91,192,37.535685,-122.260843,-1.2,,3
1292,0,1,3739.26,2.91,192,37.535658,-122.260839,-1.2,,3
1293,0,1,3741.91,2.92,192,37.535631,-122.260836,-1.2,,3
1294,0,1,3745.11,2.92,192,37.535604,-122.260833,-1.3,,3
1295,0,1,3748.07,2.92,192,37.535576,-122.26083,-1.3,,2
1296,0,1,3751.05,2.92,193,37.535549,-122.260826,-1.4,,4
1297,0,1,3754.07,2.92,193,37.535522,-122.260823,-1.4,,2
1298,0,1,3757.05,2.92,193,37.535495,-122.260819,-1.4,,3
1299,0,1,3760.15,2.92,193,37.535468,-122.260816,-1.5,,3
1300,0,1,3762.91,2.92,193,37.535442,-122.260812,-1.5,,2
1301,0,1,3765.94,2.92,193,37.535415,-122.260809,-1.5,,6
1302,0,1,3769.11,2.92,193,37.535388,-122.260806,-1.6,,6
1303,0,1,3772.18,2.92,194,37.535362,-122.260802,-1.6,,3
1304,0,1,3775.32,2.92,194,37.535335,-122.260799,-1.7,,3
1305,0,1,3777.89,2.92,194,37.535309,-122.260797,-1.7,,4
1306,0,1,3780.94,2.92,194,37.535282,-122.260794,-1.7,,2
1307,0,1,3783.81,2.92,194,37.535256,-122.260792,-1.8,,3
1308,0,1,3786.83,2.92,194,37.53523,-122.260791,-1.8,,2
1309,0,1,3790.03,2.92,194,37.535204,-122.26079,-1.8,,3
1310,0,1,3793.02,2.92,195,37.535177,-122.260789,-1.9,,3
1311,0,1,3795.65,2.92,195,37.535151,-122.260788,-1.9,,2
1312,0,1,3798.66,2.92,195,37.535125,-122.260788,-1.9,,4
1313,0,1,3801.68,2.92,195,37.535099,-122.260788,-1.9,,2
1314,0,1,3804.47,2.92,195,37.535073,-122.260789,-2.0,,2
1315,0,1,3807.48,2.92,195,37.535047,-122.260789,-2.0,,2
1316,0,1,3810.67,2.92,196,37.53502,-122.26079,-2.0,,3
1317,0,1,3813.2,2.92,196,37.534994,-122.260791,-2.1,,3
1318,0,1,3816.36,2.92,196,37.534968,-122.260792,-2.1,,2
1319,0,1,3819.65,2.92,196,37.534941,-122.260793,-2.1,,3
1320,0,1,3821.95,2.92,196,37.534915,-122.260794,-2.1,,3
1321,0,1,3825.21,2.92,196,37.534888,-122.260795,-2.2,,3
1322,0,1,3828.33,2.92,196,37.534861,-122.260796,-2.2,,2
1323,0,1,3830.87,2.92,197,37.534834,-122.260796,-2.2,,3
1324,0,1,3834.13,2.92,197,37.534807,-122.260797,-2.2,,3
1325,0,1,3837.17,2.92,197,37.53478,-122.260798,-2.3,,3
1326,0,1,3839.86,2.92,197,37.534754,-122.260799,-2.3,,3
1327,0,1,3842.9,2.92,197,37.534728,-122.2608,-2.3,,2
1328,0,1,3846.0,2.92,197,37.534702,-122.2608,-2.4,,3
1329,0,1,3848.7,2.92,197,37.534675,-122.2608,-2.4,,3
1330,0,1,3851.65,2.92,198,37.534649,-122.260799,-2.4,,3
1331,0,1,3854.5,2.92,198,37.534624,-122.260803,-2.4,,5
1332,0,1,3857.38,2.92,198,37.534599,-122.260817,-2.5,,5
1333,0,1,3860.88,2.92,198,37.534572,-122.260834,-2.5,,4
1334,0,1,3864.4,2.92,198,37.534542,-122.260847,-2.5,,2
1335,0,1,3866.14,2.92,198,37.534512,-122.260853,-2.5,,4
1336,0,1,3869.36,2.92,198,37.534484,-122.260857,-2.6,,2
1337,0,1,3872.35,2.92,199,37.534456,-122.260862,-2.6,,3
1338,0,1,3875.83,2.92,199,37.534428,-122.260867,-2.6,,3
1339,0,1,3878.91,2.92,199,37.534401,-122.260873,-2.6,,2
1340,0,1,3882.14,2.92,199,37.534374,-122.260879,-2.7,,3
1341,0,1,3885.15,2.92,199,37.534347,-122.260887,-2.7,,3
1342,0,1,3888.14,2.92,199,37.534321,-122.260895,-2.7,,3
1343,0,1,3891.16,2.93,200,37.534294,-122.260904,-2.7,,3
1344,0,1,3894.45,2.93,200,37.534268,-122.260914,-2.7,,2
1345,0,1,3897.65,2.93,200,37.534243,-122.260925,-2.7,,3
1346,0,1,3900.86,2.93,200,37.534218,-122.260937,-2.7,,3
1347,0,1,3903.45,2.93,200,37.534193,-122.260949,-2.7,,3
1348,0,1,3906.45,2.93,200,37.534168,-122.260962,-2.7,,3
1349,0,1,3909.35,2.93,200,37.534144,-122.260976,-2.7,,2
1350,0,1,3912.51,2.93,201,37.53412,-122.26099,-2.6,,3
1351,0,1,3915.54,2.93,201,37.534096,-122.261004,-2.6,,3
1352,0,1,3918.51,2.93,201,37.534073,-122.261019,-2.6,,3
1353,0,1,3921.29,2.93,201,37.534049,-122.261033,-2.5,,2
1354,0,1,3924.28,2.93,201,37.534026,-122.261049,-2.5,,3
1355,0,1,3927.42,2.93,201,37.534003,-122.261064,-2.4,,3
1356,0,1,3930.0,2.93,201,37.53398,-122.26108,-2.4,,3
1357,0,1,3933.01,2.93,202,37.533957,-122.261096,-2.4,,3
1358,0,1,3936.3,2.93,202,37.533934,-122.261113,-2.3,,3
1359,0,1,3938.82,2.93,202,37.533911,-122.26113,-2.3,,2
1360,0,1,3941.89,2.93,202,37.533889,-122.261149,-2.2,,3
1361,0,1,3944.9,2.93,202,37.533869,-122.261169,-2.2,,6
1362,0,1,3947.56,2.93,202,37.53385,-122.26119,-2.1,,6
1363,0,1,3950.68,2.93,202,37.533833,-122.261213,-2.1,,3
1364,0,1,3953.48,2.93,203,37.533818,-122.261238,-2.0,,2
1365,0,1,3955.99,2.93,203,37.533804,-122.261265,-2.0,,6
1366,0,1,3959.05,2.93,203,37.533792,-122.261293,-1.9,,6
1367,0,1,3961.94,2.93,203,37.53378,-122.261321,-1.8,,6
1368,0,1,3964.39,2.92,203,37.533769,-122.26135,-1.8,,6
1369,0,1,3967.17,2.92,203,37.533757,-122.261378,-1.7,,5
1370,0,1,3970.08,2.92,204,37.533744,-122.261406,-1.6,,5
1371,0,1,3972.96,2.92,204,37.533731,-122.261433,-1.6,,3
1372,0,1,3975.75,2.92,204,37.533716,-122.261459,-1.5,,6
1373,0,1,3978.69,2.92,204,37.533702,-122.261485,-1.4,,6
1374,0,1,3981.35,2.92,204,37.533687,-122.261511,-1.4,,3
1375,0,1,3984.41,2.92,204,37.533674,-122.261538,-1.3,,5
1376,0,1,3987.52,2.92,204,37.533661,-122.261566,-1.2,,5
1377,0,1,3989.67,2.92,205,37.533651,-122.261596,-1.2,,3
1378,0,1,3992.88,2.92,205,37.533642,-122.261628,-1.1,,2
1379,0,1,3997.89,2.92,205,37.533636,-122.261661,-1.0,,3
1380,0,1,4003.88,2.92,205,37.533631,-122.261696,-1.0,,3
1381,0,1,4007.43,2.92,205,37.533629,-122.261731,-1.0,,3
1382,0,1,4010.59,2.92,205,37.533628,-122.261767,-1.0,,3
1383,0,1,4013.72,2.92,205,37.533628,-122.261803,-1.0,,5
1384,0,1,4016.86,2.92,206,37.53363,-122.261839,-1.1,,5
1385,0,1,4019.96,2.92,206,37.533633,-122.261875,-1.1,,3
1386,0,1,4023.03,2.92,206,37.533637,-122.261909,-1.1,,2
1387,0,1,4026.14,2.92,206,37.533642,-122.261943,-1.1,,4
1388,0,1,4029.14,2.93,206,37.533648,-122.261977,-1.1,,2
1389,0,1,4032.26,2.93,206,37.533656,-122.26201,-1.1,,3
1390,0,1,4035.37,2.93,206,37.533665,-122.262043,-1.1,,3
1391,0,1,4038.41,2.93,207,37.533674,-122.262074,-1.1,,6
1392,0,1,4041.47,2.93,207,37.533685,-122.262106,-1.1,,6
1393,0,1,4044.31,2.94,207,37.533697,-122.262137,-1.1,,3
1394,0,1,4047.26,2.94,207,37.53371,-122.262167,-1.1,,2
1395,0,1,4050.42,2.94,207,37.533723,-122.262197,-1.0,,3
1396,0,1,4053.48,2.94,207,37.533736,-122.262227,-1.0,,3
1397,0,1,4056.47,2.94,208,37.533749,-122.262257,-1.0,,3
1398,0,1,4059.33,2.94,208,37.533762,-122.262287,-1.0,,2
1399,0,1,4062.31,2.95,208,37.533775,-122.262317,-1.0,,3
1400,0,1,4065.43,2.95,208,37.533787,-122.262347,-0.9,,3
1401,0,1,4068.47,2.95,208,37.533798,-122.262378,-0.9,,3
1402,0,1,4071.47,2.95,208,37.533809,-122.262408,-0.9,,3
1403,0,1,4074.36,2.95,208,37.533819,-122.262439,-0.8,,2
1404,0,1,4077.28,2.95,209,37.533829,-122.26247,-0.8,,3
1405,0,1,4080.29,2.96,209,37.533839,-122.262501,-0.8,,3
1406,0,1,4083.22,2.96,209,37.533848,-122.262532,-0.8,,3
1407,0,1,4086.25,2.96,209,37.533856,-122.262563,-0.8,,3
1408,0,1,4089.48,2.96,209,37.533864,-122.262595,-0.8,,2
1409,0,1,4089.48,2.96,209,37.533872,-122.262627,-0.9,,3
1410,0,1,4089.48,2.96,209,37.53388,-122.262659,-0.9,,3
1411,0,1,4092.8,2.96,210,37.533887,-122.262691,-0.9,,3
1412,0,1,4094.92,2.96,210,37.533894,-122.262723,-0.9,,3
1413,0,1,4098.25,2.96,210,37.533902,-122.262754,-0.9,,5
1414,0,1,4101.51,2.96,210,37.533909,-122.262786,-1.0,,5
1415,0,1,4103.63,2.96,210,37.533917,-122.262818,-1.0,,3
1416,0,1,4107.0,2.96,210,37.533924,-122.262849,-1.0,,3
1417,0,1,4110.06,2.96,210,37.533932,-122.262881,-1.0,,3
1418,0,1,4112.35,2.96,211,37.533941,-122.262911,-1.0,,2
1419,0,1,4115.71,2.96,211,37.533949,-122.262942,-1.1,,3
1420,0,1,4118.96,2.96,211,37.533959,-122.262972,-1.1,,3
1421,0,1,4121.06,2.96,211,37.533968,-122.263002,-1.1,,5
1422,0,1,4124.12,2.96,211,37.533978,-122.263032,-1.1,,5
1423,0,1,4127.36,2.96,211,37.533988,-122.263062,-1.1,,3
1424,0,1,4129.83,2.96,212,37.533997,-122.263092,-1.1,,3
1425,0,1,4132.84,2.96,212,37.534006,-122.263122,-1.1,,3
1426,0,1,4136.11,2.96,212,37.534015,-122.263153,-1.1,,3
1427,0,1,4138.29,2.96,212,37.534023,-122.263184,-1.2,,3
1428,0,1,4141.55,2.96,212,37.53403,-122.263215,-1.2,,2
1429,0,1,4144.86,2.96,212,37.534038,-122.263246,-1.2,,3
1430,0,1,4146.69,2.96,212,37.534047,-122.263276,-1.2,,3
1431,0,1,4149.99,2.96,213,37.534058,-122.263305,-1.2,,3
1432,0,1,4153.01,2.95,213,37.534069,-122.263333,-1.2,,3
1433,0,1,4155.28,2.95,213,37.53408,-122.263362,-1.2,,2
1434,0,1,4158.47,2.95,213,37.534091,-122.26339,-1.2,,3
1435,0,1,4161.44,2.95,213,37.534102,-122.263417,-1.2,,3
1436,0,1,4163.7,2.95,213,37.534113,-122.263445,-1.1,,3
1437,0,1,4166.72,2.95,213,37.534124,-122.263473,-1.1,,3
1438,0,1,4169.75,2.95,214,37.534134,-122.263501,-1.1,,2
1439,0,1,4172.0,2.95,214,37.534144,-122.263529,-1.1,,3
1440,0,1,4174.99,2.95,214,37.534153,-122.263557,-1.0,,3
1441,0,1,4178.13,2.95,214,37.534163,-122.263585,-1.0,,2
1442,0,1,4180.23,2.95,214,37.534172,-122.263614,-1.0,,3
1443,0,1,4183.28,2.95,214,37.534181,-122.263642,-1.0,,3
1444,0,1,4186.45,2.94,214,37.53419,-122.263671,-0.9,,3
1445,0,1,4188.36,2.94,215,37.534199,-122.2637,-0.9,,2
1446,0,1,4191.55,2.94,215,37.534208,-122.263729,-0.9,,3
1447,0,1,4194.58,2.94,215,37.534218,-122.263758,-0.9,,3
1448,0,1,4196.5,2.94,215,37.534228,-122.263787,-0.8,,3
1449,0,1,4199.82,2.94,215,37.534238,-122.263817,-0.8,,3
1450,0,1,4202.87,2.94,215,37.534248,-122.263846,-0.8,,2
1451,0,1,4204.8,2.94,216,37.534259,-122.263876,-0.7,,6
1452,0,1,4208.06,2.94,216,37.534269,-122.263906,-0.7,,6
1453,0,1,4211.27,2.94,216,37.53428,-122.263935,-0.7,,3
1454,0,1,4213.31,2.94,216,37.534291,-122.263965,-0.6,,3
1455,0,1,4216.39,2.94,216,37.534302,-122.263994,-0.6,,3
1456,0,1,4219.71,2.94,216,37.534313,-122.264023,-0.5,,2
1457,0,1,4222.01,2.94,216,37.534325,-122.264052,-0.5,,3
1458,0,1,4225.17,2.94,217,37.534335,-122.264082,-0.4,,3
1459,0,1,4228.4,2.94,217,37.534346,-122.264111,-0.4,,3
1460,0,1,4230.65,2.94,217,37.534357,-122.26414,-0.3,,3
1461,0,1,4233.82,2.93,217,37.534367,-122.264169,-0.3,,2
1462,0,1,4236.97,2.93,217,37.534377,-122.264199,-0.3,,3
1463,0,1,4239.14,2.93,217,37.534387,-122.264229,-0.3,,3
1464,0,1,4242.49,2.93,217,37.534396,-122.264258,-0.3,,3
1465,0,1,4245.43,2.93,218,37.534404,-122.264288,-0.2,,3
1466,0,1,4247.53,2.93,218,37.534411,-122.264318,-0.2,,2
1467,0,1,4250.68,2.93,218,37.534418,-122.264348,-0.2,,3
1468,0,1,4253.55,2.93,218,37.534423,-122.264378,-0.3,,3
1469,0,1,4255.9,2.93,218,37.534428,-122.264408,-0.3,,3
1470,0,1,4258.65,2.93,218,37.534432,-122.264438,-0.3,,2
1471,0,1,4261.68,2.93,218,37.534438,-122.264468,-0.3,,3
1472,0,1,4264.08,2.93,219,37.534446,-122.264497,-0.3,,3
1473,0,1,4266.94,2.93,219,37.534456,-122.264526,-0.2,,3
1474,0,1,4270.16,2.92,219,37.534469,-122.264554,-0.2,,3
1475,0,1,4272.14,2.92,219,37.534482,-122.264584,-0.2,,2
1476,0,1,4275.86,2.92,219,37.534495,-122.264614,-0.1,,3
1477,0,1,4279.24,2.92,219,37.534507,-122.264645,-0.1,,3
1478,0,1,4280.63,2.92,220,37.534518,-122.264677,-0.1,,3
1479,0,1,4284.01,2.92,220,37.534527,-122.26471,-0.1,,2
1480,0,1,4287.18,2.92,220,37.534533,-122.264742,-0.1,,3
1481,0,1,4289.74,2.92,220,37.534538,-122.264774,-0.1,,6
1482,0,1,4293.01,2.92,220,37.534543,-122.264807,-0.1,,6
1483,0,1,4296.39,2.92,220,37.534549,-122.264841,-0.1,,3
1484,0,1,4298.78,2.92,220,37.534556,-122.264875,-0.1,,3
1485,0,1,4302.13,2.92,221,37.534564,-122.264908,0.0,,3
1486,0,1,4305.62,2.92,221,37.534574,-122.26494,0.0,,2
1487,0,1,4307.89,2.92,221,37.534585,-122.264971,0.0,,3
1488,0,1,4311.09,2.92,221,37.534598,-122.265,0.1,,3
1489,0,1,4314.32,2.92,221,37.534612,-122.265029,0.0,,3
1490,0,1,4316.91,2.93,221,37.534625,-122.265058,0.0,,3
1491,0,1,4320.2,2.93,221,37.534639,-122.265087,0.0,,3
1492,0,1,4323.29,2.93,222,37.534652,-122.265115,-0.1,,2
1493,0,1,4325.66,2.93,222,37.534666,-122.265144,-0.1,,3
1494,0,1,4328.95,2.93,222,37.534679,-122.265172,-0.1,,3
1495,0,1,4332.05,2.93,222,37.534693,-122.265201,-0.1,,3
1496,0,1,4334.37,2.92,222,37.534706,-122.265229,-0.2,,3
1497,0,1,4337.39,2.92,222,37.534719,-122.265257,-0.2,,2
1498,0,1,4340.53,2.92,222,37.534732,-122.265285,-0.2,,3
1499,0,1,4343.17,2.92,223,37.534745,-122.265313,-0.2,,3
1500,0,1,4346.24,2.92,223,37.534757,-122.265342,-0.2,,3
1501,0,1,4349.55,2.92,223,37.53477,-122.26537,-0.2,,2
1502,0,1,4351.84,2.92,223,37.534783,-122.265398,-0.2,,3
1503,0,1,4354.94,2.92,223,37.534796,-122.265427,-0.3,,3
1504,0,1,4358.28,2.92,223,37.53481,-122.265455,-0.3,,3
1505,0,1,4360.47,2.92,224,37.534823,-122.265485,-0.3,,3
1506,0,1,4363.8,2.92,224,37.534835,-122.265515,-0.3,,2
1507,0,1,4366.95,2.92,224,37.534845,-122.265546,-0.3,,3
1508,0,1,4369.22,2.92,224,37.534853,-122.265579,-0.3,,3
1509,0,1,4372.54,2.92,224,37.534857,-122.265612,-0.4,,3
1510,0,1,4375.64,2.92,224,37.534856,-122.265644,-0.5,,3
1511,0,1,4377.94,2.92,224,37.534849,-122.265675,-0.6,,5
1512,0,1,4380.9,2.92,225,37.534836,-122.265702,-0.8,,5
1513,0,1,4384.02,2.92,225,37.534818,-122.265727,-1.0,,3
1514,0,1,4386.27,2.92,225,37.534799,-122.265749,-1.2,,3
1515,0,1,4393.67,2.92,225,37.534777,-122.265768,-1.4,,3
1516,0,1,4397.54,2.92,225,37.534756,-122.265786,-1.6,,3
1517,0,1,4400.48,2.92,225,37.534734,-122.265805,-1.8,,2
1518,0,1,4403.29,2.92,225,37.534713,-122.265826,-2.0,,3
1519,0,1,4406.24,2.92,226,37.534692,-122.265848,-2.2,,3
1520,0,1,4409.22,2.92,226,37.534672,-122.265868,-2.4,,3
1521,0,1,4412.08,2.92,226,37.534652,-122.265887,-2.6,,3
1522,0,1,4415.01,2.92,226,37.534633,-122.265906,-2.8,,2
1523,0,1,4417.86,2.92,226,37.534613,-122.265929,-2.9,,3
1524,0,1,4420.71,2.92,226,37.534595,-122.265953,-3.1,,3
1525,0,1,4422.96,2.92,226,37.534595,-122.265953,-3.1,,3
1526,0,1,4423.34,2.91,227,37.534593,-122.265955,-3.1,,3
1527,0,1,4423.8,2.91,227,37.534582,-122.265972,-3.2,,2
1528,0,1,4425.95,2.9,227,37.534566,-122.265998,-3.3,,3
1529,0,1,4428.95,2.89,227,37.534549,-122.266026,-3.4,,3
1530,0,1,4432.04,2.89,227,37.534534,-122.266053,-3.6,,3
1531,0,1,4435.0,2.88,227,37.534518,-122.266082,-3.7,,2
1532,0,1,4438.1,2.88,228,37.534503,-122.266111,-3.8,,3
1533,0,1,4441.27,2.87,228,37.534489,-122.266142,-3.9,,6
1534,0,1,4444.55,2.87,228,37.534475,-122.266173,-4.0,,6
1535,0,1,4447.57,2.87,228,37.534463,-122.266205,-4.1,,3
1536,0,1,4447.57,2.87,228,37.534453,-122.266237,-4.1,,2
1537,0,1,4447.57,2.87,228,37.534445,-122.266271,-4.2,,3
1538,0,1,4450.89,2.87,228,37.534439,-122.266304,-4.2,,3
1539,0,1,4453.76,2.87,229,37.534435,-122.266338,-4.2,,3
1540,0,1,4456.79,2.87,229,37.534433,-122.266372,-4.3,,3
1541,0,1,4459.92,2.88,229,37.534432,-122.266407,-4.3,,5
1542,0,1,4463.12,2.88,229,37.534431,-122.266441,-4.3,,5
1543,0,1,4466.32,2.88,229,37.534429,-122.266476,-4.3,,3
1544,0,1,4469.67,2.88,229,37.534426,-122.266511,-4.3,,3
1545,0,1,4472.17,2.88,229,37.534424,-122.266546,-4.3,,2
1546,0,1,4475.53,2.88,230,37.534423,-122.266582,-4.4,,3
1547,0,1,4478.81,2.88,230,37.534422,-122.266617,-4.4,,3
1548,0,1,4481.4,2.88,230,37.534422,-122.266653,-4.4,,3
1549,0,1,4484.78,2.89,230,37.534423,-122.266688,-4.3,,3
1550,0,1,4488.08,2.89,230,37.534424,-122.266724,-4.2,,3
1551,0,1,4490.82,2.89,230,37.534424,-122.26676,-4.1,,2
1552,0,1,4494.03,2.89,230,37.534424,-122.266795,-4.0,,3
1553,0,1,4497.3,2.89,231,37.534424,-122.26683,-3.9,,3
1554,0,1,4500.27,2.89,231,37.534424,-122.266865,-3.8,,3
1555,0,1,4503.37,2.89,231,37.534423,-122.2669,-3.7,,3
1556,0,1,4506.77,2.9,231,37.534422,-122.266934,-3.6,,3
1557,0,1,4509.63,2.9,231,37.534421,-122.266968,-3.6,,2
1558,0,1,4512.83,2.9,231,37.53442,-122.267003,-3.5,,3
1559,0,1,4516.15,2.9,232,37.53442,-122.267037,-3.4,,3
1560,0,1,4518.8,2.9,232,37.53442,-122.267071,-3.3,,2
1561,0,1,4521.98,2.9,232,37.53442,-122.267105,-3.2,,3
1562,0,1,4525.3,2.9,232,37.53442,-122.267139,-3.1,,3
1563,0,1,4527.77,2.9,232,37.53442,-122.267173,-3.0,,3
1564,0,1,4531.09,2.9,232,37.53442,-122.267207,-2.9,,3
1565,0,1,4534.18,2.9,232,37.534419,-122.267241,-2.8,,2
1566,0,1,4536.7,2.9,233,37.534419,-122.267275,-2.7,,3
1567,0,1,4540.09,2.9,233,37.534418,-122.267309,-2.6,,3
1568,0,1,4543.4,2.9,233,37.534417,-122.267344,-2.5,,3
1569,0,1,4545.67,2.9,233,37.534415,-122.267378,-2.4,,3
1570,0,1,4548.71,2.9,233,37.534414,-122.267412,-2.4,,2
1571,0,1,4552.11,2.9,233,37.534412,-122.267447,-2.3,,3
1572,0,1,4554.9,2.91,233,37.534411,-122.267481,-2.2,,3
1573,0,1,4558.16,2.91,234,37.53441,-122.267516,-2.1,,3
1574,0,1,4561.49,2.91,234,37.534408,-122.26755,-2.0,,3
1575,0,1,4564.02,2.91,234,37.534407,-122.267584,-2.0,,2
1576,0,1,4567.31,2.91,234,37.534406,-122.267618,-1.9,,3
1577,0,1,4570.68,2.91,234,37.534405,-122.267652,-1.9,,3
1578,0,1,4572.94,2.91,234,37.534404,-122.267686,-1.8,,3
1579,0,1,4576.3,2.91,235,37.534404,-122.26772,-1.8,,3
1580,0,1,4579.42,2.91,235,37.534403,-122.267754,-1.7,,3
1581,0,1,4581.98,2.91,235,37.534403,-122.267787,-1.7,,2
1582,0,1,4585.39,2.91,235,37.534403,-122.267821,-1.6,,3
1583,0,1,4588.58,2.91,235,37.534402,-122.267855,-1.5,,3
1584,0,1,4590.92,2.91,235,37.534402,-122.267889,-1.5,,3
1585,0,1,4594.08,2.91,235,37.534402,-122.267922,-1.4,,2
1586,0,1,4597.44,2.91,236,37.534402,-122.267956,-1.4,,3
1587,0,1,4599.92,2.91,236,37.534402,-122.267991,-1.3,,3
1588,0,1,4603.09,2.91,236,37.534402,-122.268025,-1.2,,2
1589,0,1,4606.47,2.91,236,37.534402,-122.268059,-1.2,,4
1590,0,1,4608.99,2.91,236,37.534401,-122.268094,-1.1,,2
1591,0,1,4612.36,2.91,236,37.534401,-122.268128,-1.1,,3
1592,0,1,4615.79,2.91,236,37.534401,-122.268162,-1.0,,3
1593,0,1,4617.99,2.91,237,37.534401,-122.268196,-1.0,,2
1594,0,1,4621.24,2.91,237,37.534402,-122.26823,-0.9,,3
1595,0,1,4624.42,2.92,237,37.534402,-122.268264,-0.8,,3
1596,0,1,4626.95,2.92,237,37.534402,-122.268297,-0.8,,3
1597,0,1,4630.37,2.92,237,37.534401,-122.26833,-0.7,,3
1598,0,1,4633.59,2.92,237,37.5344,-122.268364,-0.8,,2
1599,0,1,4635.8,2.92,237,37.534398,-122.268397,-0.9,,3
1600,0,1,4639.11,2.92,238,37.534395,-122.268431,-1.0,,3
1601,0,1,4642.36,2.92,238,37.534392,-122.268466,-1.0,,3
1602,0,1,4644.86,2.92,238,37.534389,-122.2685,-1.1,,3
1603,0,1,4647.94,2.92,238,37.53439,-122.268533,-1.2,,3
1604,0,1,4651.26,2.92,238,37.534392,-122.268565,-1.3,,2
1605,0,1,4653.83,2.92,238,37.534394,-122.268596,-1.4,,3
1606,0,1,4656.92,2.92,239,37.534396,-122.268628,-1.4,,3
1607,0,1,4660.27,2.92,239,37.534398,-122.268662,-1.5,,3
1608,0,1,4662.54,2.92,239,37.534398,-122.268696,-1.6,,2
1609,0,1,4665.99,2.92,239,37.534398,-122.268731,-1.7,,3
1610,0,1,4669.38,2.92,239,37.534397,-122.268766,-1.8,,3
1611,0,1,4671.3,2.92,239,37.534397,-122.268801,-1.8,,3
1612,0,1,4674.63,2.92,239,37.534397,-122.268835,-1.9,,3
1613,0,1,4678.0,2.92,240,37.534397,-122.268869,-2.0,,2
1614,0,1,4680.37,2.92,240,37.534398,-122.268903,-2.1,,3
1615,0,1,4683.7,2.92,240,37.534399,-122.268937,-2.2,,3
1616,0,1,4686.99,2.92,240,37.5344,-122.268972,-2.3,,3
1617,0,1,4689.61,2.92,240,37.5344,-122.269008,-2.3,,3
1618,0,1,4692.79,2.92,240,37.534401,-122.269043,-2.4,,2
1619,0,1,4696.26,2.92,240,37.534401,-122.269078,-2.5,,3
1620,0,1,4698.79,2.92,241,37.534402,-122.269113,-2.6,,3
1621,0,1,4702.13,2.92,241,37.534402,-122.269148,-2.7,,3
1622,0,1,4705.65,2.92,241,37.534403,-122.269182,-2.7,,3
1623,0,1,4708.06,2.92,241,37.534403,-122.269215,-2.6,,3
1624,0,1,4711.41,2.92,241,37.534404,-122.269249,-2.5,,2
1625,0,1,4714.63,2.92,241,37.534404,-122.269282,-2.4,,3
1626,0,1,4717.12,2.92,241,37.534405,-122.269315,-2.3,,3
